curves|label
{x^4+x^3*y+a*x^3*z+x^2*y*z+a*x^2*z^2+x*z^3+y^3*z,x^3*y+a*x^3*z+a^2*x^2*y^2+x^2*y*z+a*x^2*z^2+x*z^3+y^3*z,x^4+x^3*y+a^2*x^3*z+x^2*y*z+a^2*x^2*z^2+x*z^3+y^3*z,x^3*y+a^2*x^3*z+a*x^2*y^2+x^2*y*z+a^2*x^2*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*y+a*x^3*z+x^2*y^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+a^2*x^3*z+x^2*y^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*y+a*x^2*y^2+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+a^2*x^2*y^2+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z}|3.4.a_h_ab
{x^3*y+x^3*z+a*x*y^3+x*y^2*z+x*z^3+y^4,x^3*y+x^3*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,a^2*x^4+x^3*y+x^3*z+a*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+x^3*y+x^3*z+a^2*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z}|3.4.a_h_ac
{a^2*x^4+a*x^3*y+a*x^2*y^2+x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+a^2*x^2*y^2+x^2*y*z+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z}|3.4.a_h_ad
{x^4+a^2*x^3*y+a^2*x^2*y^2+a*x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+a*x^3*y+a*x^2*y^2+a^2*x^2*y*z+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z}|3.4.a_h_b
{a*x^4+a^2*x^2*y^2+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^2*y^2+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z,x^3*y+x^3*z+a*x^2*y^2+a^2*x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^3*y+x^3*z+a^2*x^2*y^2+a*x^2*y*z+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z}|3.4.a_h_c
{a^2*x^4+a^2*x^3*y+x^3*z+a^2*x^2*y^2+a*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,x^4+a^2*x^3*y+a^2*x^3*z+a^2*x^2*y*z+a^2*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2}|3.4.a_h_d
{a*x^4+x^3*y+a*x^3*z+x^2*y*z+x*y^2*z+x*z^3+y^4,a^2*x^4+x^3*y+a*x^3*z+x^2*y*z+x*y^2*z+x*z^3+y^4}|3.4.a_h_e
{a*x^4+x^3*y+x^3*z+x*z^3+y^4,a^2*x^4+x^3*y+x^3*z+x*z^3+y^4,a*x^4+a*x^3*y+x^3*z+a*x^2*y^2+x*z^3+y^4,a*x^4+a^2*x^3*y+x^3*z+a^2*x^2*y^2+x*z^3+y^4}|3.4.a_i_a
{a*x^4+a*x^3*z+a*x^2*y^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*z+a^2*x^2*y^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+x^3*y+x^3*z+a*x^2*y*z+a*x*y^3+x*z^3+y^2*z^2,a*x^4+a*x^3*y+a*x^3*z+a^2*x^2*y^2+a^2*x^2*y*z+a*x^2*z^2+x*z^3+y^3*z+y^2*z^2,a^2*x^4+a^2*x^3*y+a^2*x^3*z+a*x^2*y^2+a*x^2*y*z+a^2*x^2*z^2+x*z^3+y^3*z+y^2*z^2,y^2+((a+1)*x^4+a*x)*y=x^3+(a+1)*x+a,y^2+(x^4+a*x)*y=x^3+x+a+1,y^2+(a*x^4+a*x^3+a*x)*y=(a+1)*x^2+a+1}|3.4.a_i_ab
{a*x^4+x^3*y+x^3*z+a*x^2*y*z+x*y^3+x*y^2*z+x*z^3+y^4,a^2*x^4+x^3*y+x^3*z+a^2*x^2*y*z+x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+a^2*x^3*y+a*x^3*z+a*x^2*y^2+x^2*y*z+x*z^3+y^3*z,a^2*x^4+a*x^3*y+a^2*x^3*z+a^2*x^2*y^2+x^2*y*z+x*z^3+y^3*z,a*x^4+x^3*z+a*x^2*y^2+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a^2*x^4+x^3*z+a^2*x^2*y^2+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+x^3*z+x^2*y*z+a*x*y^3+x*z^3+y^2*z^2,x^4+a*x^3*y+x^3*z+a^2*x^2*y*z+a*x*y^3+x*z^3+y^2*z^2,a^2*x^4+a^2*x^3*y+a^2*x^3*z+x^2*y*z+a*x*y^3+x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,a*x^4+a*x^3*y+a*x^3*z+x^2*y*z+a^2*x*y^3+x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,y^2+((a+1)*x^4+a*x)*y=x^8+x^3+a*x^2+(a+1)*x+a,y^2+(x^4+a*x)*y=a*x^8+x^3+x^2+x+a+1,y^2+(a*x^4+a*x^3+a*x)*y=x^8+a*x^3+x^2+(a+1)*x}|3.4.a_i_b
{a*x^4+a^2*x^3*z+a*x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*z+a^2*x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z}|3.4.a_j_a
{a^2*x^4+a^2*x^3*y+x^3*z+x^2*y^2+a^2*x^2*y*z+a*x*y*z^2+x*z^3+y^3*z+y^2*z^2,a*x^4+x^3*y+a*x^2*y^2+a^2*x^2*y*z+x^2*z^2+a*x*y*z^2+x*z^3+y^3*z+y^2*z^2}|3.4.a_j_ab
{a^2*x^3*y+x^2*y^2+a*x^2*y*z+x*y^2*z+x*z^3+y^4,a*x^3*y+x^2*y^2+a^2*x^2*y*z+x*y^2*z+x*z^3+y^4}|3.4.a_j_ac
{x^4+a*x^3*y+x^3*z+x^2*y^2+a*x^2*z^2+x*z^3+y^3*z+y^2*z^2,x^4+a^2*x^3*y+x^3*z+x^2*y^2+a^2*x^2*z^2+x*z^3+y^3*z+y^2*z^2}|3.4.a_j_b
{a*x^4+a*x^3*y+x^3*z+a*x^2*y^2+a*x^2*y*z+x*y^2*z+x*z^3+y^4,a^2*x^4+a^2*x^3*y+x^3*z+a^2*x^2*y^2+a^2*x^2*y*z+x*y^2*z+x*z^3+y^4}|3.4.a_j_c
{a*x^3*y+x^2*y*z+x*z^3+y^4,a^2*x^3*y+x^2*y*z+x*z^3+y^4,a*x^4+a*x^3*y+a*x^2*y*z+x*y^3+x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,a^2*x^4+a^2*x^3*y+a^2*x^2*y*z+x*y^3+x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,y^2+a*x^3*y=x^7+a*x^2+a*x,y^2+a*x^3*y=x^7+a*x^2+(a+1)*x,y^2+((a+1)*x^4+a*x^2+a)*y=x^2+(a+1)*x+1,y^2+((a+1)*x^4+a*x^2+a)*y=(a+1)*x^2+(a+1)*x+1}|3.4.ab_a_a
{a^2*x^4+a*x^3*y+x^3*z+x^2*y*z+a*x^2*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+x^3*z+x^2*y*z+a^2*x^2*z^2+x*z^3+y^3*z,a^2*x^4+x^3*y+x^3*z+x^2*y^2+a*x^2*y*z+x^2*z^2+x*z^3+y^3*z+y^2*z^2,a*x^4+x^3*y+x^3*z+x^2*y^2+a^2*x^2*y*z+x^2*z^2+x*z^3+y^3*z+y^2*z^2,x^4+a*x^3*y+x^3*z+x^2*y^2+x^2*y*z+x*z^3+a*y^4+y^3*z+y^2*z^2,x^4+a*x^3*y+x^3*z+a*x^2*y^2+x^2*y*z+x*z^3+a*y^4+y^3*z+y^2*z^2}|3.4.ab_a_ab
{a*x^4+x^3*y+a*x^3*z+a*x^2*y^2+a*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+x^3*y+a^2*x^3*z+a^2*x^2*y^2+a*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+x^3*y+a*x^3*z+a*x^2*y^2+a^2*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+x^3*y+a^2*x^3*z+a^2*x^2*y^2+a^2*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z}|3.4.ab_a_ad
{a*x^4+x^3*y+x^2*y^2+x^2*y*z+x*z^3+y^4,a^2*x^4+x^3*y+x^2*y^2+x^2*y*z+x*z^3+y^4,a*x^4+x^3*y+x^2*y^2+x*y^2*z+x*z^3+y^4,a^2*x^4+x^3*y+x^2*y^2+x*y^2*z+x*z^3+y^4,y^2+a*x^3*y=x^7+x^2+x+a+1,y^2+a*x^3*y=x^7+x^2+a*x+a+1,y^2+a*x^3*y=x^7+(a+1)*x^2+x+a+1,y^2+a*x^3*y=x^7+(a+1)*x^2+(a+1)*x+a+1,y^2+a*x^2*y=x^7+x+1,y^2+a*x^2*y=a*x^7+a*x+1,y^2+((a+1)*x^4+a*x^2+a)*y=x,y^2+((a+1)*x^4+a*x^2+a)*y=a*x+1}|3.4.ab_a_ae
{a*x^4+x^3*y+x^2*y^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+x^3*y+x^2*y^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+x^3*z+x^2*y^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*y+x^3*z+x^2*y^2+x*y*z^2+x*z^3+y^3*z,a*x^4+x^3*y+a*x^3*z+a^2*x^2*y^2+a*x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*y+a*x^3*z+x^2*y^2+a^2*x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+a^2*x^3*z+x^2*y^2+a*x^2*y*z+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+x^3*y+a^2*x^3*z+a*x^2*y^2+a^2*x^2*y*z+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^4+a*x^3*y+a*x^2*y^2+a*x^2*y*z+a*x^2*z^2+x*z^3+y^3*z+y^2*z^2,x^4+a^2*x^3*y+a^2*x^2*y^2+a^2*x^2*y*z+a^2*x^2*z^2+x*z^3+y^3*z+y^2*z^2}|3.4.ab_a_b
{a*x^4+a*x^3*y+x^3*z+a*x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*y+x^3*z+a^2*x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+x^3*z+a*x^2*y^2+x^2*y*z+a*x^2*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+x^3*z+a^2*x^2*y^2+x^2*y*z+a^2*x^2*z^2+x*z^3+y^3*z,a*x^3*y+a^2*x^3*z+x^2*y^2+a*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^3*y+a*x^3*z+x^2*y^2+a^2*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z}|3.4.ab_a_d
{y^2+a*x^2*y=x^7+x^5+a*x+1,y^2+a*x^2*y=x^7+x^5+a*x+a+1}|3.4.ab_a_e
{a^2*x^4+a*x^3*y+x^3*z+a*x^2*y^2+x^2*y*z+x*z^3+y^3*z,a*x^4+a^2*x^3*y+x^3*z+a^2*x^2*y^2+x^2*y*z+x*z^3+y^3*z,a^2*x^4+a*x^3*y+x^3*z+x^2*y*z+x^2*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+x^3*z+x^2*y*z+x^2*z^2+x*z^3+y^3*z,a^2*x^4+x^3*y+a^2*x^2*y^2+x^2*y*z+a*x^2*z^2+x*z^3+y^3*z,a*x^4+x^3*y+a*x^2*y^2+x^2*y*z+a^2*x^2*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+x^2*y^2+a*x^2*y*z+x^2*z^2+x*z^3+y^3*z+y^2*z^2,a^2*x^4+a^2*x^3*y+x^2*y^2+a^2*x^2*y*z+x^2*z^2+x*z^3+y^3*z+y^2*z^2,a*x^4+a*x^3*y+a^2*x^2*y^2+a*x^2*y*z+a*x^2*z^2+x*z^3+y^3*z+y^2*z^2,a^2*x^4+a^2*x^3*y+a*x^2*y^2+a^2*x^2*y*z+a^2*x^2*z^2+x*z^3+y^3*z+y^2*z^2}|3.4.ab_a_f
{a*x^4+a^2*x^3*y+x^3*z+a*x^2*y^2+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+x^3*z+a^2*x^2*y^2+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+x^3*y+a^2*x^3*z+a*x^2*y^2+a^2*x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+x^3*y+a*x^3*z+a^2*x^2*y^2+a*x^2*y*z+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+x^3*y+x^3*z+a^2*x^2*y^2+a^2*x^2*y*z+a*x^2*z^2+x*z^3+y^3*z+y^2*z^2,a*x^4+x^3*y+x^3*z+a*x^2*y^2+a*x^2*y*z+a^2*x^2*z^2+x*z^3+y^3*z+y^2*z^2}|3.4.ab_a_h
{a*x^4+x^2*y*z+x*z^3+y^4,a^2*x^4+x^2*y*z+x*z^3+y^4,x^4+x^3*y+x^2*y*z+x*z^3+y^4,a^2*x^4+a*x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z,a*x^4+a^2*x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+a*x^3*z+a^2*x^2*y^2+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*y+a^2*x^3*z+a*x^2*y^2+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+a*x^3*z+a*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+a^2*x^3*z+a^2*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,y^2+a*x^3*y=x^7+a*x,y^2+a*x^3*y=x^7+(a+1)*x,y^2+a*x^3*y=x^7+a*x^2+x,y^2+a*x^2*y=(a+1)*x^7+(a+1)*x+1}|3.4.ab_a_i
{x^3*y+a^2*x^3*z+a^2*x^2*y^2+a*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^3*y+a*x^3*z+a*x^2*y^2+a^2*x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+a^2*x^3*z+a*x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+x^3*y+a*x^3*z+x^2*y^2+a^2*x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+a*x^3*z+a^2*x^2*y^2+a^2*x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+x^3*y+a^2*x^3*z+x^2*y^2+a*x^2*y*z+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+x^3*y+a*x^2*y^2+x^2*y*z+x*z^3+y^3*z+y^2*z^2,a^2*x^4+x^3*y+a^2*x^2*y^2+x^2*y*z+x*z^3+y^3*z+y^2*z^2}|3.4.ab_a_j
{x^4+a*x^3*y+a^2*x^3*z+a*x^2*y^2+a^2*x^2*y*z+a^2*x^2*z^2+a*x*y*z^2+x*z^3+y^3*z+y^2*z^2,a^2*x^4+a^2*x^3*y+a^2*x^3*z+a*x^2*y^2+a^2*x^2*y*z+a^2*x^2*z^2+a*x*y*z^2+x*z^3+y^3*z+y^2*z^2,x^4+a*x^3*y+x^3*z+a^2*x^2*y^2+x^2*y*z+x*z^3+a*y^4+y^3*z+y^2*z^2,x^4+a^2*x^3*y+a^2*x^2*y^2+a^2*x^2*y*z+x*z^3+a*y^4+y^3*z+y^2*z^2}|3.4.ab_a_l
{a^2*x^4+a^2*x^2*y^2+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a*x^2*y^2+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^2*y*z+x*y^3+x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,a*x^4+a^2*x^2*y*z+x*y^3+x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,x^4+a*x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,x^4+x^2*y^2+a^2*x^2*y*z+a^2*x^2*z^2+x*z^3+a*y^4+y^3*z+y^2*z^2,y^2+((a+1)*x^4+a*x^2+a)*y=x^3+a,y^2+((a+1)*x^4+a*x^2+a)*y=x^3+x^2+x+a}|3.4.ab_a_m
{a^2*x^4+x^3*y+x^3*z+x^2*y^2+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+x^3*y+x^3*z+x^2*y^2+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+a^2*x^3*z+a*x*y^3+x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,a^2*x^4+a*x^3*y+a*x^3*z+a^2*x*y^3+x*y^2*z+x*y*z^2+x*z^3+y^2*z^2}|3.4.ab_ab_a
{a^2*x^4+x^3*z+x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+a^2*x^3*y+a^2*x^3*z+x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+x^3*z+x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,a^2*x^4+a*x^3*y+a*x^3*z+x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+x^3*y+a*x^3*z+x^2*y*z+x*y*z^2+x*z^3+y^3*z,a^2*x^4+x^3*y+a^2*x^3*z+x^2*y*z+x*y*z^2+x*z^3+y^3*z}|3.4.ab_ab_ab
{a*x^4+a*x^3*y+a*x^3*z+x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*y+a^2*x^3*z+x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z}|3.4.ab_ab_ac
{x^4+a^2*x^3*y+x^3*z+a^2*x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,x^4+a*x^3*y+x^3*z+a*x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+a*x^3*z+a*x^2*y^2+x^2*y*z+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*z+a^2*x^2*y^2+x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+x^3*z+x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^2*z^2,a^2*x^4+a*x^3*y+x^3*z+x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^2*z^2,y^2+(a*x^4+a*x)*y=x^8+x^3+x,y^2+((a+1)*x^4+a*x^3+a*x)*y=x^3+x^2+(a+1)*x+a,y^2+((a+1)*x^4+a*x^3+a*x)*y=x^3+(a+1)*x^2+a+1,y^2+(x^4+a*x^3+a*x)*y=a*x^3+a*x^2+(a+1)*x+1,y^2+(x^4+a*x^3+a*x)*y=a*x^3+(a+1)*x^2+a+1,y^2+(a*x^4+a*x^3+a)*y=(a+1)*x^3+(a+1)*x^2+x+a,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=a*x^3+(a+1)*x^2+x+a+1,y^2+(a*x^4+x^3+a*x^2+a)*y=x^3+(a+1)*x^2+a*x+a+1}|3.4.ab_ab_ad
{x^4+x^3*y+a*x^3*z+x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,a^2*x^4+a^2*x^3*y+a*x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,x^4+x^3*y+a^2*x^3*z+x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+a*x^3*y+a^2*x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+a*x^3*y+x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*y+x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z,a*x^4+a*x^3*z+a*x^2*y^2+a*x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*z+a^2*x^2*y^2+a^2*x^2*y*z+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z,y^2+((a+1)*x^4+a*x^3+a*x)*y=x^3+(a+1)*x^2+(a+1)*x,y^2+((a+1)*x^4+a*x^3+a*x)*y=x^8+x^3+a*x,y^2+(x^4+a*x^3+a*x)*y=a*x^3+(a+1)*x^2+(a+1)*x,y^2+(x^4+a*x^3+a*x)*y=a*x^8+x^3+x^2+a}|3.4.ab_ab_b
{a^2*x^4+a^2*x^3*z+x^2*y^2+a*x^2*z^2+x*z^3+y^3*z,a*x^4+a*x^3*z+x^2*y^2+a^2*x^2*z^2+x*z^3+y^3*z,a*x^4+x^3*y+a*x*y^3+x*z^3+y^2*z^2,x^4+x^3*z+a*x*y^3+x*z^3+y^2*z^2,a*x^4+x*y^3+x*y^2*z+x*z^3+y^2*z^2,a^2*x^4+x*y^3+x*y^2*z+x*z^3+y^2*z^2}|3.4.ab_ab_c
{a^2*x^3*y+a*x^3*z+x^2*y^2+x^2*z^2+x*z^3+y^3*z,a*x^3*y+a^2*x^3*z+x^2*y^2+x^2*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+a^2*x^3*z+x^2*y^2+a*x^2*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+a*x^3*z+x^2*y^2+a^2*x^2*z^2+x*z^3+y^3*z,a^2*x^4+a^2*x^3*y+a*x^3*z+x^2*y^2+a*x^2*y*z+x*y*z^2+x*z^3+y^3*z,a*x^4+a*x^3*y+a^2*x^3*z+x^2*y^2+a^2*x^2*y*z+x*y*z^2+x*z^3+y^3*z,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=a*x,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=a*x^2+a,y^2+(a*x^4+x^3+a*x^2+a)*y=x,y^2+(a*x^4+x^3+a*x^2+a)*y=x^2+1}|3.4.ab_ab_d
{a^2*x^4+a^2*x^3*y+a*x^3*z+x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+a*x^3*y+a^2*x^3*z+x*y^3+x*y^2*z+x*z^3+y^4}|3.4.ab_ab_e
{a*x^4+a*x^3*y+a*x^3*z+x^2*y*z+x*y^3+x*z^3+y^4,a^2*x^4+a^2*x^3*y+a^2*x^3*z+x^2*y*z+x*y^3+x*z^3+y^4,a^2*x^4+a*x^3*y+x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,x^4+a*x^3*y+x^3*z+a*x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,a*x^4+a*x^3*y+x^3*z+a*x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,x^3*y+a^2*x^3*z+a*x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,a^2*x^3*y+a^2*x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^4,x^3*y+a*x^3*z+a^2*x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^4,x^4+a*x^3*y+a*x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z,x^4+a^2*x^3*y+a^2*x^2*y^2+x^2*y*z+x^2*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*z+x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*z+x^2*y^2+x^2*y*z+x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^3*z+x^2*y^2+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+a^2*x^3*z+a*x^2*y^2+a^2*x^2*y*z+a*x^2*z^2+x*y*z^2+x*z^3+y^3*z,x^3*z+x^2*y^2+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a*x^4+a^2*x^3*y+a*x^3*z+a^2*x^2*y^2+a*x^2*y*z+a^2*x^2*z^2+x*y*z^2+x*z^3+y^3*z,a^2*x^4+a*x^3*y+x^3*z+a*x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^2*z^2,x^4+a^2*x^3*y+a^2*x^3*z+x^2*y^2+a*x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^2*z^2,a*x^4+x^2*y^2+a^2*x^2*y*z+a*x*y^3+x*y^2*z+x*z^3+y^2*z^2,a^2*x^4+x^2*y^2+a*x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^2*z^2,a*x^4+a^2*x^3*y+x^3*z+a^2*x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^2*z^2,x^4+a*x^3*y+a*x^3*z+x^2*y^2+a^2*x^2*y*z+a^2*x*y^3+x*y^2*z+x*z^3+y^2*z^2,a^2*x^4+a*x^3*y+a*x^2*y^2+a*x^2*y*z+x*y^3+a*x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,a*x^4+a*x^3*y+a^2*x^2*y*z+x*y^3+a*x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,a*x^4+a^2*x^3*y+a*x^2*y*z+x*y^3+a^2*x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,a^2*x^4+a*x^3*y+a*x^2*y^2+a^2*x^2*y*z+x*y^3+a^2*x*y^2*z+x*y*z^2+x*z^3+y^2*z^2,y^2+(a*x^4+a*x)*y=x^8+x^3+(a+1)*x,y^2+(a*x^4+a*x)*y=x^8+x^3+(a+1)*x+1,y^2+((a+1)*x^4+a*x^3+a*x)*y=x^2+a*x,y^2+((a+1)*x^4+a*x^3+a*x)*y=(a+1)*x^2+(a+1)*x+1,y^2+((a+1)*x^4+a*x^3+a*x)*y=x^8+x^3+a*x^2+(a+1)*x+1,y^2+((a+1)*x^4+a*x^3+a*x)*y=x^8+a*x^3+a+1,y^2+(x^4+a*x^3+a*x)*y=a*x^2+x,y^2+(x^4+a*x^3+a*x)*y=(a+1)*x^2+(a+1)*x+a,y^2+(x^4+a*x^3+a*x)*y=a*x^8+x^3+a+1,y^2+(x^4+a*x^3+a*x)*y=a*x^8+x^3+a*x,y^2+(a*x^4+a*x^3+a)*y=x^3+(a+1)*x^2+x+a,y^2+(a*x^4+a*x^3+a)*y=a*x^3+(a+1)*x^2+x+a,y^2+(a*x^4+(a+1)*x^3+a*x^2+a)*y=x^8+x^2+x+1,y^2+(a*x^4+x^3+a*x^2+a)*y=x^8+x^3+(a+1)*x^2+x+a}|3.4.ab_ab_f
{y^2+a*x^2*y=x^7+x^5+x^4+(a+1)*x+a+1,y^2+a*x^2*y=a*x^7+x^5+x^4+(a+1)*x+1}|3.4.ab_ac_i
